cost_id,employee_id,month,dept_id,level_code,cost_center,base_salary,bonus,overtime_pay,social_security_co,housing_fund_co,other_cost,total_cost
263,E00270,2025-01,D02,L1,D02,9300.0,16176.37,163.49,1860.0,1116.0,332.08,28947.94
264,E00271,2025-01,D01,L1,D01,6700.0,6310.2,104.88,1340.0,804.0,140.12,15399.2
265,E00272,2025-01,D11,L5,D11,26100.0,30022.77,176.57,5220.0,3132.0,92.43,64743.77
266,E00273,2025-01,D07,L1,D07,7300.0,4729.63,2.11,1460.0,876.0,382.14,14749.88
267,E00274,2025-01,D11,L2,D11,10900.0,11537.69,182.57,2180.0,1308.0,301.75,26410.01
268,E00275,2025-01,D01,L4,D01,20800.0,40934.32,780.03,4160.0,2496.0,82.65,69253.0
269,E00276,2025-01,D02,L3,D02,15100.0,27554.81,176.64,3020.0,1812.0,378.18,48041.63
270,E00277,2025-01,D02,L1,D02,6600.0,8572.18,21.64,1320.0,792.0,198.98,17504.8
271,E00278,2025-01,D03,L7,D03,68800.0,134977.97,2315.38,13760.0,8256.0,194.12,228303.47
272,E00279,2025-01,D03,L2,D03,9400.0,5166.61,370.65,1880.0,1128.0,392.65,18337.91
273,E00280,2025-01,D01,L3,D01,17600.0,14930.0,250.45,3520.0,2112.0,180.0,38592.45
274,E00282,2025-01,D08,L6,D08,38400.0,23318.56,504.26,7680.0,4608.0,165.04,74675.86
275,E00283,2025-01,D02,L1,D02,8400.0,6279.59,54.21,1680.0,1008.0,142.58,17564.38
276,E00284,2025-01,D06,L1,D06,7700.0,11731.18,44.07,1540.0,924.0,207.36,22146.61
277,E00285,2025-01,D03,L3,D03,15600.0,12691.38,439.59,3120.0,1872.0,241.05,33964.02
278,E00286,2025-01,D03,L1,D03,7500.0,4905.61,368.36,1500.0,900.0,337.02,15510.99
279,E00287,2025-01,D11,L3,D11,15300.0,30458.03,200.01,3060.0,1836.0,340.73,51194.77
280,E00288,2025-01,D04,L1,D04,8000.0,7338.37,8.62,1600.0,960.0,218.32,18125.31
281,E00289,2025-01,D03,L5,D03,29400.0,17198.24,174.5,5880.0,3528.0,77.56,56258.3
282,E00290,2025-01,D01,L3,D01,18200.0,14027.59,243.34,3640.0,2184.0,175.33,38470.26
283,E00291,2025-01,D09,L2,D09,10800.0,20789.9,153.05,2160.0,1296.0,288.22,35487.17
284,E00292,2025-01,D01,L1,D01,9100.0,18086.83,414.16,1820.0,1092.0,352.15,30865.14
285,E00293,2025-01,D05,L1,D05,7800.0,5332.69,439.26,1560.0,936.0,315.89,16383.84
286,E00294,2025-01,D06,L1,D06,9300.0,7883.65,119.29,1860.0,1116.0,51.77,20330.71
287,E00295,2025-01,D02,L3,D02,15300.0,16978.62,213.55,3060.0,1836.0,141.78,37529.95
288,E00296,2025-01,D01,L4,D01,24000.0,30279.83,564.63,4800.0,2880.0,207.05,62731.51
289,E00297,2025-01,D06,L3,D06,17100.0,10867.95,285.35,3420.0,2052.0,307.83,34033.13
290,E00298,2025-01,D08,L3,D08,13300.0,8117.37,104.0,2660.0,1596.0,390.37,26167.74
291,E00299,2025-01,D01,L4,D01,18300.0,33658.92,387.77,3660.0,2196.0,272.6,58475.29
292,E00300,2025-01,D01,L2,D01,12800.0,24225.06,607.25,2560.0,1536.0,100.77,41829.08
293,E00301,2025-01,D01,L3,D01,17500.0,23390.13,263.08,3500.0,2100.0,76.79,46830.0
294,E00302,2025-01,D10,L1,D10,6700.0,5527.6,7.1,1340.0,804.0,89.8,14468.5
295,E00303,2025-01,D01,L4,D01,23000.0,41454.76,419.53,4600.0,2760.0,219.3,72453.59
296,E00304,2025-01,D01,L3,D01,15500.0,27299.39,818.35,3100.0,1860.0,110.74,48688.48
297,E00305,2025-01,D11,L3,D11,17500.0,26475.74,212.56,3500.0,2100.0,394.71,50183.01
298,E00306,2025-01,D02,L2,D02,12600.0,19358.37,71.57,2520.0,1512.0,120.15,36182.09
299,E00307,2025-01,D12,L2,D12,11600.0,7519.29,94.06,2320.0,1392.0,332.05,23257.4
300,E00308,2025-01,D06,L3,D06,14300.0,8894.79,80.67,2860.0,1716.0,151.71,28003.17
301,E00309,2025-01,D01,L1,D01,8600.0,14969.08,282.37,1720.0,1032.0,55.46,26658.91
302,E00310,2025-01,D05,L2,D05,10600.0,10601.11,544.23,2120.0,1272.0,59.76,25197.1
303,E00311,2025-01,D01,L3,D01,14800.0,14618.36,199.57,2960.0,1776.0,307.49,34661.42
304,E00312,2025-01,D02,L1,D02,7700.0,13143.25,102.37,1540.0,924.0,261.89,23671.51
305,E00313,2025-01,D07,L3,D07,13800.0,22824.3,5.25,2760.0,1656.0,394.04,41439.59
306,E00314,2025-01,D06,L5,D06,26100.0,31301.58,321.48,5220.0,3132.0,292.63,66367.69
307,E00315,2025-01,D06,L1,D06,6800.0,10499.8,80.4,1360.0,816.0,351.18,19907.38
308,E00316,2025-01,D08,L2,D08,10800.0,15372.24,127.66,2160.0,1296.0,327.76,30083.66
309,E00317,2025-01,D02,L2,D02,12300.0,14008.86,181.66,2460.0,1476.0,293.4,30719.92
310,E00318,2025-01,D11,L1,D11,7400.0,6210.37,15.58,1480.0,888.0,359.58,16353.53
311,E00319,2025-01,D12,L3,D12,17600.0,9381.78,297.93,3520.0,2112.0,373.13,33284.84
312,E00320,2025-01,D01,L5,D01,31000.0,36855.73,1378.44,6200.0,3720.0,166.72,79320.89
313,E00321,2025-01,D01,L1,D01,8200.0,15271.92,341.49,1640.0,984.0,375.7,26813.11
314,E00322,2025-01,D01,L3,D01,16100.0,10957.36,818.77,3220.0,1932.0,73.57,33101.7
315,E00323,2025-01,D03,L3,D03,16400.0,29878.53,426.64,3280.0,1968.0,67.19,52020.36
316,E00324,2025-01,D01,L4,D01,20800.0,28349.07,1122.43,4160.0,2496.0,200.64,57128.14
317,E00325,2025-01,D03,L4,D03,23300.0,40031.89,764.47,4660.0,2796.0,165.45,71717.81
318,E00326,2025-01,D01,L1,D01,8200.0,13097.12,270.8,1640.0,984.0,58.09,24250.01
319,E00327,2025-01,D12,L4,D12,23300.0,45388.24,463.02,4660.0,2796.0,340.33,76947.59
320,E00328,2025-01,D06,L3,D06,17500.0,12581.29,180.56,3500.0,2100.0,213.84,36075.69
321,E00329,2025-01,D03,L1,D03,9000.0,8535.32,32.59,1800.0,1080.0,354.46,20802.37
322,E00330,2025-01,D04,L1,D04,7900.0,7945.43,145.35,1580.0,948.0,376.75,18895.53
323,E00331,2025-01,D03,L4,D03,20800.0,13001.7,458.89,4160.0,2496.0,56.34,40972.93
324,E00332,2025-01,D01,L3,D01,14600.0,18560.87,512.6,2920.0,1752.0,168.98,38514.45
325,E00333,2025-01,D07,L3,D07,14600.0,9614.52,161.51,2920.0,1752.0,81.9,29129.93
326,E00334,2025-01,D07,L3,D07,15900.0,17025.41,249.13,3180.0,1908.0,346.63,38609.17
327,E00335,2025-01,D05,L4,D05,22900.0,45256.4,735.21,4580.0,2748.0,119.9,76339.51
328,E00336,2025-01,D05,L1,D05,7200.0,9122.29,24.03,1440.0,864.0,321.14,18971.46
329,E00337,2025-01,D08,L2,D08,9100.0,6143.4,45.93,1820.0,1092.0,363.39,18564.72
330,E00338,2025-01,D02,L1,D02,7200.0,12935.29,65.2,1440.0,864.0,210.31,22714.8
331,E00339,2025-01,D01,L3,D01,17300.0,11248.37,988.3,3460.0,2076.0,249.97,35322.64
332,E00340,2025-01,D12,L1,D12,7700.0,7204.39,21.65,1540.0,924.0,82.85,17472.89
333,E00341,2025-01,D03,L6,D03,43000.0,71924.43,518.07,8600.0,5160.0,306.22,129508.72
334,E00342,2025-01,D01,L1,D01,7500.0,14597.07,308.86,1500.0,900.0,246.06,25051.99
335,E00343,2025-01,D07,L2,D07,12600.0,17886.3,196.34,2520.0,1512.0,183.92,34898.56
336,E00344,2025-01,D05,L5,D05,28400.0,40553.69,787.06,5680.0,3408.0,387.97,79216.72
337,E00345,2025-01,D01,L5,D01,30800.0,52968.38,1173.63,6160.0,3696.0,264.11,95062.12
338,E00346,2025-01,D03,L1,D03,7600.0,7826.5,9.99,1520.0,912.0,87.21,17955.7
339,E00347,2025-01,D02,L5,D02,26600.0,35125.83,155.49,5320.0,3192.0,73.0,70466.32
340,E00348,2025-01,D04,L2,D04,10800.0,7762.81,158.18,2160.0,1296.0,359.58,22536.57
341,E00349,2025-01,D01,L1,D01,9100.0,17407.35,95.08,1820.0,1092.0,231.71,29746.14
342,E00350,2025-01,D02,L1,D02,8900.0,10392.4,166.29,1780.0,1068.0,264.96,22571.65
343,E00351,2025-01,D02,L3,D02,16600.0,32101.91,14.69,3320.0,1992.0,238.04,54266.64
344,E00352,2025-01,D03,L2,D03,10200.0,18903.71,447.05,2040.0,1224.0,187.36,33002.12
345,E00353,2025-01,D07,L3,D07,17200.0,29869.86,94.58,3440.0,2064.0,250.83,52919.27
346,E00354,2025-01,D01,L1,D01,8700.0,15760.97,457.64,1740.0,1044.0,308.12,28010.73
347,E00355,2025-01,D01,L7,D01,55700.0,63149.52,3022.27,11140.0,6684.0,386.45,140082.24
348,E00356,2025-01,D11,L1,D11,6700.0,4863.74,104.61,1340.0,804.0,248.74,14061.09
349,E00357,2025-01,D11,L3,D11,16800.0,33518.05,119.94,3360.0,2016.0,204.76,56018.75
350,E00358,2025-01,D03,L2,D03,10000.0,7522.27,514.38,2000.0,1200.0,303.49,21540.14
351,E00359,2025-01,D11,L2,D11,10200.0,13511.38,73.37,2040.0,1224.0,113.44,27162.19
352,E00360,2025-01,D02,L2,D02,10100.0,11789.97,88.76,2020.0,1212.0,97.53,25308.26
353,E00361,2025-01,D01,L1,D01,7900.0,15457.9,205.0,1580.0,948.0,212.05,26302.95
354,E00362,2025-01,D01,L1,D01,7800.0,15250.9,412.11,1560.0,936.0,276.62,26235.63
355,E00363,2025-01,D04,L2,D04,12400.0,12966.98,143.19,2480.0,1488.0,124.86,29603.03
356,E00364,2025-01,D01,L5,D01,25900.0,13592.75,709.89,5180.0,3108.0,283.15,48773.79
357,E00365,2025-01,D03,L4,D03,20500.0,24783.78,314.17,4100.0,2460.0,393.96,52551.91
358,E00366,2025-01,D01,L1,D01,6900.0,11999.3,371.84,1380.0,828.0,381.86,21861.0
359,E00367,2025-01,D06,L4,D06,19300.0,31883.03,199.37,3860.0,2316.0,51.39,57609.79
360,E00368,2025-01,D02,L2,D02,9600.0,10569.61,157.53,1920.0,1152.0,247.28,23646.42
361,E00369,2025-01,D04,L4,D04,20900.0,26636.45,357.52,4180.0,2508.0,373.1,54955.07
362,E00370,2025-01,D01,L1,D01,9000.0,5196.48,509.3,1800.0,1080.0,291.19,17876.97
363,E00371,2025-01,D01,L4,D01,25000.0,30804.26,875.75,5000.0,3000.0,97.47,64777.48
364,E00372,2025-01,D05,L1,D05,7400.0,11693.4,339.59,1480.0,888.0,368.54,22169.53
365,E00373,2025-01,D01,L1,D01,8200.0,15624.63,211.08,1640.0,984.0,381.58,27041.29
366,E00374,2025-01,D02,L1,D02,8000.0,15533.62,72.32,1600.0,960.0,265.53,26431.47
367,E00375,2025-01,D01,L3,D01,17300.0,28905.64,30.41,3460.0,2076.0,144.29,51916.34
368,E00376,2025-01,D06,L1,D06,8400.0,15670.1,24.56,1680.0,1008.0,108.31,26890.97
369,E00377,2025-01,D10,L2,D10,9600.0,15301.09,179.95,1920.0,1152.0,244.84,28397.88
370,E00378,2025-01,D12,L3,D12,14400.0,10845.03,61.51,2880.0,1728.0,204.94,30119.48
371,E00379,2025-01,D11,L2,D11,10200.0,19160.26,162.51,2040.0,1224.0,50.95,32837.72
372,E00380,2025-01,D09,L1,D09,7600.0,10201.26,133.12,1520.0,912.0,216.63,20583.01
373,E00381,2025-01,D08,L1,D08,8900.0,15952.81,56.25,1780.0,1068.0,108.87,27865.93
374,E00382,2025-01,D01,L4,D01,21300.0,34427.51,876.86,4260.0,2556.0,394.59,63814.96
375,E00383,2025-01,D02,L4,D02,21200.0,19619.87,37.0,4240.0,2544.0,373.21,48014.08
376,E00384,2025-01,D04,L3,D04,14600.0,10066.66,167.47,2920.0,1752.0,333.94,29840.07
377,E00385,2025-01,D02,L1,D02,7300.0,4686.32,130.72,1460.0,876.0,398.79,14851.83
378,E00386,2025-01,D11,L2,D11,12900.0,15578.38,220.18,2580.0,1548.0,335.9,33162.46
379,E00387,2025-01,D08,L1,D08,9300.0,5145.74,34.3,1860.0,1116.0,305.5,17761.54
380,E00388,2025-01,D06,L3,D06,14300.0,24802.45,190.63,2860.0,1716.0,142.23,44011.31
381,E00389,2025-01,D01,L4,D01,22900.0,28518.87,1090.16,4580.0,2748.0,230.22,60067.25
382,E00390,2025-01,D11,L5,D11,28800.0,19059.58,496.87,5760.0,3456.0,348.9,57921.35
383,E00391,2025-01,D02,L6,D02,39100.0,74918.64,47.42,7820.0,4692.0,321.73,126899.79
384,E00392,2025-01,D02,L1,D02,7300.0,5709.41,133.54,1460.0,876.0,86.62,15565.57
385,E00393,2025-01,D03,L4,D03,21300.0,36942.94,999.93,4260.0,2556.0,274.76,66333.63
386,E00394,2025-01,D11,L4,D11,24900.0,45365.79,464.35,4980.0,2988.0,311.35,79009.49
387,E00395,2025-01,D12,L1,D12,7500.0,7205.83,3.74,1500.0,900.0,352.37,17461.94
388,E00396,2025-01,D05,L1,D05,8800.0,11650.99,488.11,1760.0,1056.0,272.93,24028.03
389,E00397,2025-01,D03,L2,D03,11000.0,16811.53,395.38,2200.0,1320.0,333.25,32060.16
390,E00398,2025-01,D11,L1,D11,7300.0,7992.67,53.84,1460.0,876.0,244.03,17926.54
391,E00399,2025-01,D11,L2,D11,12100.0,16847.68,119.36,2420.0,1452.0,227.19,33166.23
392,E00400,2025-01,D03,L4,D03,22200.0,33737.9,1051.74,4440.0,2664.0,195.7,64289.34
393,E00401,2025-01,D11,L5,D11,33000.0,38247.44,360.86,6600.0,3960.0,104.69,82272.99
394,E00402,2025-01,D02,L4,D02,18900.0,14835.31,298.96,3780.0,2268.0,189.51,40271.78
395,E00403,2025-01,D03,L3,D03,17200.0,34261.09,170.37,3440.0,2064.0,167.14,57302.6
396,E00404,2025-01,D01,L6,D01,43700.0,41696.53,730.65,8740.0,5244.0,211.61,100322.79
397,E00405,2025-01,D11,L1,D11,7400.0,14041.49,147.45,1480.0,888.0,308.39,24265.33
398,E00406,2025-01,D05,L2,D05,11000.0,18400.99,193.18,2200.0,1320.0,185.4,33299.57
399,E00407,2025-01,D05,L3,D05,16300.0,28075.64,532.26,3260.0,1956.0,364.25,50488.15
400,E00408,2025-01,D02,L2,D02,12700.0,12035.19,13.57,2540.0,1524.0,394.78,29207.54
401,E00409,2025-01,D02,L3,D02,18500.0,21334.44,31.4,3700.0,2220.0,102.55,45888.39
402,E00410,2025-01,D01,L2,D01,9500.0,9665.63,47.54,1900.0,1140.0,201.54,22454.71
403,E00411,2025-01,D01,L2,D01,11700.0,6513.33,70.57,2340.0,1404.0,330.16,22358.06
404,E00412,2025-01,D01,L2,D01,11900.0,10778.17,606.84,2380.0,1428.0,90.14,27183.15
405,E00413,2025-01,D01,L2,D01,9200.0,12252.94,55.88,1840.0,1104.0,193.3,24646.12
406,E00414,2025-01,D09,L1,D09,8500.0,10067.85,30.36,1700.0,1020.0,85.43,21403.64
407,E00415,2025-01,D11,L3,D11,18300.0,25193.71,298.58,3660.0,2196.0,263.65,49911.94
408,E00416,2025-01,D01,L2,D01,11100.0,20748.15,108.55,2220.0,1332.0,306.83,35815.53
409,E00417,2025-01,D03,L2,D03,11400.0,7279.36,383.73,2280.0,1368.0,214.14,22925.23
410,E00418,2025-01,D03,L2,D03,11100.0,17723.58,104.21,2220.0,1332.0,182.89,32662.68
411,E00419,2025-01,D01,L5,D01,28000.0,16916.17,524.17,5600.0,3360.0,331.85,54732.19
412,E00420,2025-01,D01,L2,D01,9200.0,17268.13,72.2,1840.0,1104.0,139.9,29624.23
413,E00422,2025-01,D04,L1,D04,8100.0,6261.44,57.88,1620.0,972.0,366.1,17377.42
414,E00423,2025-01,D06,L5,D06,25100.0,23735.75,333.53,5020.0,3012.0,329.08,57530.36
415,E00424,2025-01,D04,L2,D04,12300.0,21989.65,172.68,2460.0,1476.0,149.89,38548.22
416,E00425,2025-01,D01,L4,D01,21800.0,41943.57,1057.48,4360.0,2616.0,310.78,72087.83
417,E00426,2025-01,D02,L1,D02,7900.0,12339.6,77.67,1580.0,948.0,318.44,23163.71
418,E00427,2025-01,D01,L3,D01,17700.0,29859.77,806.43,3540.0,2124.0,367.61,54397.81
419,E00428,2025-01,D01,L4,D01,22700.0,16032.11,670.21,4540.0,2724.0,123.03,46789.35
420,E00429,2025-01,D01,L2,D01,9400.0,12099.77,313.36,1880.0,1128.0,221.78,25042.91
421,E00430,2025-01,D03,L3,D03,13500.0,15540.78,38.54,2700.0,1620.0,143.53,33542.85
422,E00431,2025-01,D05,L3,D05,18400.0,13122.48,232.69,3680.0,2208.0,148.58,37791.75
423,E00432,2025-01,D02,L5,D02,35100.0,32714.31,248.4,7020.0,4212.0,75.66,79370.37
424,E00433,2025-01,D03,L2,D03,11200.0,16093.7,448.22,2240.0,1344.0,287.91,31613.83
425,E00434,2025-01,D05,L5,D05,26000.0,20798.52,1089.39,5200.0,3120.0,348.54,56556.45
426,E00435,2025-01,D01,L6,D01,43900.0,26824.98,380.85,8780.0,5268.0,82.03,85235.86
427,E00436,2025-01,D01,L1,D01,9200.0,8442.38,255.88,1840.0,1104.0,245.4,21087.66
428,E00437,2025-01,D05,L4,D05,20300.0,12513.41,281.33,4060.0,2436.0,202.87,39793.61
429,E00438,2025-01,D11,L2,D11,9200.0,9849.74,57.48,1840.0,1104.0,96.16,22147.38
430,E00439,2025-01,D04,L1,D04,9200.0,12783.34,91.01,1840.0,1104.0,117.08,25135.43
431,E00440,2025-01,D02,L2,D02,9500.0,16326.77,161.26,1900.0,1140.0,152.19,29180.22
432,E00442,2025-01,D03,L5,D03,33600.0,40099.64,1714.7,6720.0,4032.0,127.07,86293.41
433,E00443,2025-01,D06,L1,D06,7900.0,7090.24,47.03,1580.0,948.0,69.87,17635.14
434,E00444,2025-01,D04,L6,D04,41200.0,61847.86,244.99,8240.0,4944.0,283.79,116760.64
435,E00445,2025-01,D06,L1,D06,8400.0,5884.63,139.61,1680.0,1008.0,160.1,17272.34
436,E00446,2025-01,D06,L5,D06,24700.0,28840.82,402.14,4940.0,2964.0,84.04,61931.0
437,E00447,2025-01,D02,L5,D02,34900.0,55367.57,202.97,6980.0,4188.0,327.79,101966.33
438,E00448,2025-01,D07,L4,D07,20000.0,18405.14,200.4,4000.0,2400.0,382.89,45388.43
439,E00449,2025-01,D03,L2,D03,10300.0,13977.94,508.26,2060.0,1236.0,142.26,28224.46
440,E00450,2025-01,D01,L1,D01,8100.0,7283.02,309.66,1620.0,972.0,325.35,18610.03
441,E00451,2025-01,D03,L1,D03,6700.0,12358.83,287.05,1340.0,804.0,177.31,21667.19
442,E00452,2025-01,D06,L4,D06,24500.0,23559.66,449.09,4900.0,2940.0,126.37,56475.12
443,E00453,2025-01,D05,L7,D05,68400.0,83559.72,3339.99,13680.0,8208.0,64.71,177252.42
444,E00454,2025-01,D05,L2,D05,10600.0,6730.99,465.62,2120.0,1272.0,65.63,21254.24
445,E00456,2025-01,D11,L1,D11,8400.0,6812.59,59.45,1680.0,1008.0,382.04,18342.08
446,E00457,2025-01,D03,L1,D03,8400.0,8694.31,291.45,1680.0,1008.0,299.35,20373.11
447,E00458,2025-01,D09,L3,D09,16700.0,23871.14,199.6,3340.0,2004.0,160.41,46275.15
448,E00459,2025-01,D01,L5,D01,33200.0,36757.1,709.13,6640.0,3984.0,148.11,81438.34
449,E00460,2025-01,D03,L6,D03,35100.0,52294.8,1044.65,7020.0,4212.0,188.87,99860.32
450,E00461,2025-01,D01,L4,D01,24300.0,28230.62,372.63,4860.0,2916.0,251.26,60930.51
451,E00462,2025-01,D04,L4,D04,22900.0,14636.84,138.64,4580.0,2748.0,228.64,45232.12
452,E00463,2025-01,D01,L3,D01,15800.0,17214.12,553.84,3160.0,1896.0,394.95,39018.91
453,E00464,2025-01,D01,L1,D01,9200.0,14623.51,153.64,1840.0,1104.0,54.23,26975.38
454,E00465,2025-01,D05,L1,D05,8800.0,6591.61,411.18,1760.0,1056.0,106.49,18725.28
455,E00466,2025-01,D01,L1,D01,7200.0,8170.85,303.11,1440.0,864.0,310.02,18287.98
456,E00467,2025-01,D01,L2,D01,9600.0,7674.27,78.22,1920.0,1152.0,287.86,20712.35
457,E00468,2025-01,D04,L2,D04,10700.0,16929.43,61.4,2140.0,1284.0,272.14,31386.97
458,E00469,2025-01,D03,L3,D03,17900.0,12171.87,428.64,3580.0,2148.0,54.62,36283.13
459,E00470,2025-01,D04,L5,D04,29100.0,26948.97,298.97,5820.0,3492.0,160.39,65820.33
460,E00471,2025-01,D12,L4,D12,21300.0,30487.68,356.41,4260.0,2556.0,167.02,59127.11
461,E00472,2025-01,D01,L5,D01,36000.0,45119.27,1651.08,7200.0,4320.0,384.82,94675.17
462,E00473,2025-01,D05,L2,D05,9100.0,7169.46,199.69,1820.0,1092.0,317.26,19698.41
463,E00474,2025-01,D02,L3,D02,18200.0,20028.81,20.86,3640.0,2184.0,258.38,44332.05
464,E00475,2025-01,D11,L1,D11,6900.0,4336.02,125.12,1380.0,828.0,218.45,13787.59
465,E00476,2025-01,D03,L2,D03,10900.0,11228.5,405.12,2180.0,1308.0,251.83,26273.45
466,E00477,2025-01,D01,L2,D01,9700.0,5332.56,186.71,1940.0,1164.0,396.67,18719.94
467,E00478,2025-01,D03,L3,D03,14800.0,12209.23,226.92,2960.0,1776.0,55.96,32028.11
468,E00479,2025-01,D06,L6,D06,44200.0,25377.8,316.4,8840.0,5304.0,388.99,84427.19
469,E00480,2025-01,D01,L4,D01,19400.0,26880.14,68.58,3880.0,2328.0,376.64,52933.36
470,E00481,2025-01,D01,L6,D01,47100.0,38504.11,914.06,9420.0,5652.0,366.01,101956.18
471,E00482,2025-01,D04,L1,D04,8600.0,9104.06,36.03,1720.0,1032.0,200.43,20692.52
472,E00483,2025-01,D06,L2,D06,10300.0,9402.46,25.91,2060.0,1236.0,294.46,23318.83
473,E00484,2025-01,D01,L4,D01,23800.0,43674.13,250.27,4760.0,2856.0,304.82,75645.22
474,E00485,2025-01,D04,L3,D04,16500.0,25288.55,14.38,3300.0,1980.0,287.18,47370.11
475,E00486,2025-01,D03,L2,D03,11000.0,10988.05,212.07,2200.0,1320.0,380.07,26100.19
476,E00487,2025-01,D01,L6,D01,47700.0,94724.26,285.14,9540.0,5724.0,327.23,158300.63
477,E00488,2025-01,D11,L3,D11,13600.0,21041.77,26.33,2720.0,1632.0,167.92,39188.02
478,E00489,2025-01,D03,L3,D03,17200.0,23392.57,593.07,3440.0,2064.0,345.79,47035.43
479,E00490,2025-01,D02,L2,D02,11200.0,18041.42,127.8,2240.0,1344.0,110.5,33063.72
480,E00491,2025-01,D12,L2,D12,11700.0,10553.23,142.18,2340.0,1404.0,203.8,26343.21
481,E00492,2025-01,D04,L5,D04,31400.0,36111.96,212.31,6280.0,3768.0,368.25,78140.52
482,E00493,2025-01,D04,L1,D04,7600.0,6270.59,123.14,1520.0,912.0,91.33,16517.06
483,E00494,2025-01,D06,L1,D06,8700.0,5475.7,112.39,1740.0,1044.0,318.5,17390.59
484,E00495,2025-01,D03,L2,D03,10900.0,8795.62,358.35,2180.0,1308.0,284.7,23826.67
485,E00496,2025-01,D11,L5,D11,30300.0,22019.86,215.21,6060.0,3636.0,238.05,62469.12
486,E00497,2025-01,D07,L4,D07,25100.0,27493.73,439.96,5020.0,3012.0,143.63,61209.32
487,E00498,2025-01,D08,L2,D08,9900.0,17223.73,140.33,1980.0,1188.0,92.39,30524.45
488,E00499,2025-01,D11,L2,D11,12600.0,17253.39,207.45,2520.0,1512.0,279.01,34371.85
489,E00500,2025-01,D10,L1,D10,7000.0,7048.28,43.62,1400.0,840.0,350.72,16682.62
490,E00501,2025-01,D12,L2,D12,8300.0,10940.48,145.2,1660.0,996.0,84.83,22126.51
491,E00502,2025-01,D03,L2,D03,11800.0,22683.99,208.33,2360.0,1416.0,395.05,38863.37
492,E00503,2025-01,D01,L4,D01,23600.0,31377.52,1345.68,4720.0,2832.0,182.79,64057.99
493,E00504,2025-01,D11,L5,D11,27000.0,18287.76,126.65,5400.0,3240.0,55.07,54109.48
494,E00505,2025-01,D12,L1,D12,7700.0,5260.43,32.18,1540.0,924.0,341.44,15798.05
495,E00506,2025-01,D06,L5,D06,32400.0,59212.78,226.86,6480.0,3888.0,352.69,102560.33
496,E00507,2025-01,D06,L2,D06,11500.0,12003.52,144.23,2300.0,1380.0,259.6,27587.35
497,E00508,2025-01,D02,L3,D02,13700.0,25898.58,61.28,2740.0,1644.0,119.59,44163.45
498,E00509,2025-01,D10,L6,D10,34900.0,23065.05,81.82,6980.0,4188.0,331.16,69546.03
499,E00510,2025-01,D06,L1,D06,7800.0,13359.75,11.62,1560.0,936.0,302.85,23970.22
500,E00511,2025-01,D01,L1,D01,8300.0,14845.38,154.53,1660.0,996.0,139.3,26095.21
501,E00512,2025-01,D12,L3,D12,17500.0,26242.16,132.85,3500.0,2100.0,185.88,49660.89
502,E00513,2025-01,D02,L5,D02,25300.0,44078.75,56.3,5060.0,3036.0,120.47,77651.52
503,E00514,2025-01,D01,L4,D01,22700.0,34996.69,513.67,4540.0,2724.0,112.42,65586.78
504,E00515,2025-01,D02,L3,D02,15200.0,15229.2,180.11,3040.0,1824.0,384.03,35857.34
505,E00516,2025-01,D04,L3,D04,18600.0,16494.55,283.86,3720.0,2232.0,50.77,41381.18
506,E00517,2025-01,D05,L4,D05,21500.0,37826.48,375.96,4300.0,2580.0,304.74,66887.18
507,E00518,2025-01,D11,L3,D11,14200.0,21915.23,2.66,2840.0,1704.0,301.53,40963.42
508,E00519,2025-01,D01,L4,D01,20400.0,27128.22,729.46,4080.0,2448.0,148.48,54934.16
509,E00520,2025-01,D12,L1,D12,7000.0,13307.04,52.12,1400.0,840.0,266.68,22865.84
510,E00521,2025-01,D10,L4,D10,23300.0,26526.82,28.73,4660.0,2796.0,217.84,57529.39
511,E00522,2025-01,D01,L2,D01,10500.0,13372.59,580.5,2100.0,1260.0,347.61,28160.7
512,E00523,2025-01,D02,L6,D02,38200.0,29921.31,179.97,7640.0,4584.0,386.25,80911.53
513,E00524,2025-01,D11,L1,D11,6900.0,5981.22,59.15,1380.0,828.0,267.66,15416.03
514,E00525,2025-01,D01,L6,D01,47700.0,28358.39,1268.16,9540.0,5724.0,88.87,92679.42
515,E00526,2025-01,D04,L4,D04,19900.0,10827.39,1.28,3980.0,2388.0,282.12,37378.79
516,E00527,2025-01,D11,L1,D11,6800.0,7342.52,72.8,1360.0,816.0,167.64,16558.96
517,E00528,2025-01,D06,L1,D06,9100.0,9026.08,92.94,1820.0,1092.0,133.57,21264.59
518,E00529,2025-01,D05,L3,D05,17800.0,20268.59,796.77,3560.0,2136.0,368.08,44929.44
519,E00530,2025-01,D10,L2,D10,11300.0,20202.16,84.91,2260.0,1356.0,99.31,35302.38
520,E00531,2025-01,D02,L1,D02,8300.0,15253.18,112.85,1660.0,996.0,318.55,26640.58
521,E00532,2025-01,D01,L6,D01,48400.0,59518.74,6.18,9680.0,5808.0,168.33,123581.25
522,E00533,2025-01,D01,L6,D01,36200.0,44125.54,446.85,7240.0,4344.0,295.85,92652.24
523,E00534,2025-01,D03,L2,D03,9500.0,13248.52,274.31,1900.0,1140.0,94.56,26157.39
524,E00535,2025-01,D11,L1,D11,8200.0,7176.56,111.97,1640.0,984.0,235.09,18347.62
525,E00536,2025-01,D11,L4,D11,23900.0,25801.23,380.03,4780.0,2868.0,185.36,57914.62
